attr:Activity_ID,id,name[1],description[1],attr:Multiple_Choice_Type_(if_applicable),datatype,attr:Input_Options,attr:Calculation,attr:Quantity_Sub-Type,attr:Validation_Condition,attr:Editable,attr:Required,attr:Skip_Logic,attr:Linkages_to_Aggregate_Indicators,attr:Notes,map_to_concept_url[0],attr:ICD-11_URI,attr:ICD-11_Comments_Considerations,map_type[0],map_to_concept_url[1],attr:ICD-10_Comments_Considerations,map_type[1],map_to_concept_url[2],attr:ICD-9_Comments_Considerations,map_type[2],map_to_concept_url[3],attr:LOINC_version_2.68_Comments_Considerations,map_type[3],map_to_concept_url[4],attr:ICHI_URI,attr:ICHI_Comments_Considerations,map_type[4],map_to_concept_url[5],attr:ICF_Comments_Considerations,map_type[5],map_to_concept_url[6],attr:SNOMED_GPS_Code_Comments_Considerations,map_type[6],map_to_concept_url[7],attr:Snomed_CT_International_Version_Comments_Considerations,map_type[7],attr:HL7_FHIR_R4_Resource,attr:HL7_FHIR_R4_Values,map_to_concept_url[8],map_type[8],attr:ICD-11_Description,map_to_concept_url[9],attr:WHO_ATC_Name,attr:Activity_Group,map_type[9],resource_type,source,owner_id,owner_type,retired,name_type[1],map_from_concept_url[10],map_type[10],map_to_concept_url[10],concept_class,attr:ValueSet_URL
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/427048007,Haemophilus influenzae type b 10micrograms/diphtheria toxoid 30 iu/tetanus toxoid 40 iu/pertussis 25micrograms/recombinant hepatitis B virus surface antigen 10micrograms/inactivated poliomyelitis injection solution 0.5mL prefilled syringe (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/427514003,Haemophilus influenzae type b 7.5micrograms/recombinant hepatitis B virus surface antigen 5micrograms injection solution 0.5mL vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333569009,Hepatitis B vaccine 10micrograms/mL injection suspension 1mL prefilled syringe (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333568001,Hepatitis B vaccine 10micrograms/mL injection suspension 1mL vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333573007,Hepatitis B vaccine 40micrograms/mL injection suspension 1ml vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/412403009,Hepatitis B virus recombinant vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,/orgs/WHO/sources/ICD-11-WHO/concepts/XM9V38,http://id.who.int/icd/entity/1843933938,Extension codes are not used in primary tabulation.,Unspecified map type,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/836374004,Vaccine product containing Hepatitis B virus antigen (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/34689006,Hepatitis B virus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,"Hepatitis B, purified antigen",,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/425638005,Recombinant hepatitis B virus surface antigen 10micrograms/diphtheria toxoid 30 iu/tetanus toxoid 40 iu/acellular pertussis 25micrograms injection solution 0.5mL prefilled syringe (product,Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333702001,Hepatitis A+B vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA09,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA11,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA13,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B-meningococcus A + C,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA05,diphtheria-hepatitis B-pertussis-tetanus,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA07,diphtheria-hepatitis B-tetanus,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA12,diphtheria-pertussis-poliomyelitis-tetanus-hepatitis B,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA08,haemophilus influenzae B and hepatitis B,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE6,Hepatitis B Vaccines,Vaccine terminology codes for Hepatitis B,,Codes,,,,,Yes,,,"IMMZ.IND.3, IMMZ.IND.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BC01,"hepatitis B, purified antigen",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE7,HPV Vaccines,Vaccine terminology codes for Human Papillomavirus (HPV),,Codes,,,,,Yes,,,"IMMZ.IND.6, IMMZ.IND.34",,/orgs/WHO/sources/ICD-11-WHO/concepts/XM9QP0,http://id.who.int/icd/entity/1143858830,Extension codes are not used in primary tabulation.,Unspecified map type,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/836379009,Vaccine product containing Human papillomavirus antigen (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/424519000,Human papillomavirus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,Human Papillomarvirus vaccine,/orgs/WHO/sources/WHOATC/concepts/J07BM,Papillomavirus vaccines,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE7,HPV Vaccines,Vaccine terminology codes for Human Papillomavirus (HPV),,Codes,,,,,Yes,,,"IMMZ.IND.6, IMMZ.IND.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BM02,"papillomavirus (human types 16, 18)",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE7,HPV Vaccines,Vaccine terminology codes for Human Papillomavirus (HPV),,Codes,,,,,Yes,,,"IMMZ.IND.6, IMMZ.IND.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BM01,"papillomavirus (human types 6, 11, 16, 18)",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE7,HPV Vaccines,Vaccine terminology codes for Human Papillomavirus (HPV),,Codes,,,,,Yes,,,"IMMZ.IND.6, IMMZ.IND.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BM03,"papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE8,Japanese Encephalitis Vaccines,Vaccine terminology codes for Japanese Encephalitis,,Codes,,,,,Yes,,,"IMMZ.IND.17, IMMZ.IND.45",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333698000,Japanese B encephalitis vaccine powder and solvent for injection solution vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE8,Japanese Encephalitis Vaccines,Vaccine terminology codes for Japanese Encephalitis,,Codes,,,,,Yes,,,"IMMZ.IND.17, IMMZ.IND.45",,,,,,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/836378001,Vaccine product containing Japanese encephalitis virus antigen (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333697005,Japanese B encephalitis vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE8,Japanese Encephalitis Vaccines,Vaccine terminology codes for Japanese Encephalitis,,Codes,,,,,Yes,,,"IMMZ.IND.17, IMMZ.IND.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BA02,"encephalitis, Japanese, inactivated, whole virus",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE8,Japanese Encephalitis Vaccines,Vaccine terminology codes for Japanese Encephalitis,,Codes,,,,,Yes,,,"IMMZ.IND.17, IMMZ.IND.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BA03,"encephalitis, Japanese, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/440075005,Live measles + rubella vaccine injection dose form (product),Unspecified map type,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BD53,"measles, combinations with rubella, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/419550004,Measles + mumps + rubella + varicella vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BD54,"measles, combinations with mumps, rubella and varicella, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,/orgs/WHO/sources/ICD-11-WHO/concepts/XM28X5,http://id.who.int/icd/entity/1165620955,Extension codes are not used in primary tabulation.,Unspecified map type,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/836382004,Vaccine product containing Measles morbillivirus antigen (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/386012008,Measles vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,Measles vaccines,/orgs/WHO/sources/WHOATC/concepts/J07BD,Measles vaccines,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/400449000,"Measles virus vaccine, live, 0.5mL/vial powder for injection (product)",Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,,,,,,,,,,,/orgs/Regenstrief/sources/LOINC/concepts/30940-1,Measles virus+Mumps virus+Rubella virus dose count in combination vaccine,Unspecified map type,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/61153008,"Measles, mumps and rubella vaccine (product)",Unspecified map type,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BD52,"measles, combinations with mumps and rubella, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/347649008,Measles/mumps/rubella vaccine powder and solvent for injection solution vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/419771007,Measles/mumps/rubella/varicella vaccine powder and solvent for injection solution vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BD01,"measles, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE9,Measles Vaccines,Vaccine terminology codes for Measles,,Codes,,,,,Yes,,,"IMMZ.IND.5, IMMZ.IND.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BD51,"measles, combinations with mumps, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,/orgs/WHO/sources/ICD-11-WHO/concepts/XM2WV4,http://id.who.int/icd/entity/1716231214,Extension codes are not used in primary tabulation.,Unspecified map type,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/836401009,Vaccine product containing Neisseria meningitidis antigen (medicinal product),Unspecified map type,,,,Immunization.vaccineCode,,,,Meningococcal vaccines,/orgs/WHO/sources/WHOATC/concepts/J07AH,Meningococcal vaccines,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,,,,,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/871871008,Vaccine product containing only Neisseria meningitidis serogroup A and C antigens (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/421281005,Meningococcal A+C vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/359068008,Meningococcal C conjugate vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333668007,Meningococcal C conjugate vaccine injection solution prefilled syringe (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333670003,Meningococcal C conjugate vaccine injection solution vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333669004,Meningococcal C conjugate vaccine powder and solvent for injection solution vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,,,,,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/871866001,Vaccine product containing only Neisseria meningitidis serogroup C antigen (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/422069000,Meningococcal group C vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,,,,,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/871873006,"Vaccine product containing only Neisseria meningitidis serogroup A, C, W135 and Y antigens (medicinal product)",Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/420261000,Meningococcal groups A+C+W135+Y vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE10,Meningococcal Vaccines,Vaccine terminology codes for Meningococcal,,Codes,,,,,Yes,,,"IMMZ.IND.7, IMMZ.IND.35",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/347659009,Meningococcal polysaccharide vaccine powder and solvent for injection solution vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
